alpha,entry_latency_ms,exit_horizon_ms,total_pnl,selected,observed,fills,pnl_per_selected,pnl_per_observed,pnl_per_fill,hit_rate,max_drawdown
low_dispersion_reversal,250,1500,-20.451980800000005,342,76,72,-0.05980111345029241,-0.26910501052631586,-0.284055288888889,0.041666666666666664,20.451980800000005
low_dispersion_reversal,250,2000,-20.45169,342,75,71,-0.05980026315789473,-0.27268919999999996,-0.2880519718309859,0.056338028169014086,20.45169
low_dispersion_reversal,250,3000,-16.9979456,342,70,66,-0.04970159532163743,-0.2428277942857143,-0.2575446303030303,0.030303030303030304,16.9979456
low_dispersion_reversal,250,4000,-17.148995600000003,342,68,64,-0.0501432619883041,-0.25219111176470593,-0.26795305625000004,0.015625,17.148995600000003
low_dispersion_reversal,250,5000,-16.998283600000004,342,63,59,-0.049702583625731,-0.2698140253968255,-0.2881065016949153,0.01694915254237288,16.998283600000004
low_dispersion_reversal,250,7500,-23.26800160000001,342,58,54,-0.06803509239766084,-0.4011724413793105,-0.4308889185185187,0.09259259259259259,23.26800160000001
low_dispersion_reversal,250,10000,-17.499978399999996,342,55,51,-0.051169527485380104,-0.31818142545454536,-0.34313683137254897,0.0784313725490196,17.499978399999996
high_dispersion_momentum,5,500,-15.536570399999999,422,96,90,-0.03681651753554502,-0.16183927499999998,-0.17262856,0.13333333333333333,15.536570399999999
high_dispersion_momentum,5,750,-13.929750000000002,422,96,90,-0.03300888625592418,-0.14510156250000003,-0.15477500000000002,0.15555555555555556,13.929750000000002
high_dispersion_momentum,5,1000,-13.167749999999998,422,96,90,-0.0312031990521327,-0.1371640625,-0.14630833333333332,0.16666666666666666,13.167749999999998
high_dispersion_momentum,5,1500,-14.659799999999997,422,94,88,-0.0347388625592417,-0.15595531914893615,-0.16658863636363633,0.13636363636363635,14.659799999999997
high_dispersion_momentum,5,2000,-14.550999999999995,422,90,84,-0.034481042654028425,-0.16167777777777773,-0.17322619047619042,0.11904761904761904,14.550999999999995
high_dispersion_momentum,5,3000,-19.877699999999997,422,88,82,-0.04710355450236966,-0.2258829545454545,-0.24241097560975605,0.14634146341463414,19.877699999999997
high_dispersion_momentum,5,4000,-17.623199999999997,422,86,80,-0.04176113744075829,-0.2049209302325581,-0.22028999999999996,0.1875,17.623199999999997
high_dispersion_momentum,5,5000,-16.288249999999994,422,86,80,-0.03859774881516587,-0.18939825581395342,-0.20360312499999994,0.1625,16.288249999999994
high_dispersion_momentum,5,7500,-12.41725,422,79,73,-0.029424763033175354,-0.15718037974683544,-0.17009931506849313,0.2191780821917808,12.41725
high_dispersion_momentum,5,10000,-12.643699999999995,422,77,71,-0.029961374407582928,-0.16420389610389605,-0.17808028169014078,0.23943661971830985,12.643699999999995
high_dispersion_momentum,10,500,-13.383700000000001,422,96,86,-0.03171492890995261,-0.13941354166666667,-0.15562441860465118,0.13953488372093023,13.383700000000001
high_dispersion_momentum,10,750,-13.0211,422,96,86,-0.03085568720379147,-0.13563645833333335,-0.15140813953488372,0.13953488372093023,13.0211
high_dispersion_momentum,10,1000,-12.060199999999998,422,96,86,-0.028578672985781987,-0.1256270833333333,-0.1402348837209302,0.1511627906976744,12.060199999999998
high_dispersion_momentum,10,1500,-12.940949999999997,422,94,84,-0.030665758293838857,-0.1376696808510638,-0.15405892857142853,0.13095238095238096,12.940949999999997
high_dispersion_momentum,10,2000,-12.733999999999998,422,91,81,-0.030175355450236963,-0.1399340659340659,-0.15720987654320986,0.12345679012345678,12.733999999999998
high_dispersion_momentum,10,3000,-19.127149999999997,422,90,80,-0.04532499999999999,-0.21252388888888885,-0.23908937499999997,0.15,19.127149999999997
high_dispersion_momentum,10,4000,-16.077399999999997,422,88,78,-0.03809810426540284,-0.18269772727272723,-0.20612051282051277,0.19230769230769232,16.077399999999997
high_dispersion_momentum,10,5000,-14.989799999999992,422,88,78,-0.0355208530805687,-0.17033863636363628,-0.19217692307692297,0.16666666666666666,14.989799999999992
high_dispersion_momentum,10,7500,-11.367249999999999,422,81,71,-0.02693661137440758,-0.1403364197530864,-0.1601021126760563,0.22535211267605634,11.367249999999999
high_dispersion_momentum,10,10000,-12.346349999999997,422,79,69,-0.029256753554502364,-0.15628291139240502,-0.17893260869565214,0.2318840579710145,12.346349999999997
high_dispersion_momentum,25,500,-14.845100000000002,422,96,82,-0.03517796208530806,-0.15463645833333337,-0.1810378048780488,0.08536585365853659,14.845100000000002
high_dispersion_momentum,25,750,-14.219450000000002,422,96,82,-0.03369537914691943,-0.14811927083333334,-0.1734079268292683,0.10975609756097561,14.219450000000002
high_dispersion_momentum,25,1000,-13.557949999999998,422,96,82,-0.03212784360189573,-0.1412286458333333,-0.16534085365853657,0.12195121951219512,13.557949999999998
high_dispersion_momentum,25,1500,-13.46455,422,96,82,-0.03190651658767772,-0.14025572916666665,-0.16420182926829266,0.13414634146341464,13.46455
high_dispersion_momentum,25,2000,-13.139449999999997,422,96,82,-0.031136137440758285,-0.1368692708333333,-0.16023719512195117,0.14634146341463414,13.139449999999997
high_dispersion_momentum,25,3000,-18.885849999999994,422,95,81,-0.04475319905213269,-0.1987984210526315,-0.23315864197530858,0.1728395061728395,18.885849999999994
high_dispersion_momentum,25,4000,-16.829949999999997,422,93,79,-0.03988139810426539,-0.18096720430107524,-0.21303734177215186,0.17721518987341772,16.829949999999997
high_dispersion_momentum,25,5000,-15.345949999999995,422,93,79,-0.03636481042654027,-0.1650102150537634,-0.19425253164556955,0.17721518987341772,15.345949999999995
high_dispersion_momentum,25,7500,-11.673850000000002,422,86,72,-0.027663151658767777,-0.13574244186046514,-0.16213680555555557,0.2361111111111111,11.673850000000002
high_dispersion_momentum,25,10000,-12.503649999999997,422,84,70,-0.02962950236966824,-0.14885297619047616,-0.17862357142857138,0.22857142857142856,12.503649999999997
high_dispersion_momentum,50,500,-14.97655,422,98,76,-0.03548945497630332,-0.1528219387755102,-0.19705986842105264,0.06578947368421052,14.97655
high_dispersion_momentum,50,750,-14.4509,422,98,76,-0.034243838862559245,-0.14745816326530614,-0.1901434210526316,0.06578947368421052,14.4509
high_dispersion_momentum,50,1000,-13.789399999999997,422,98,76,-0.032676303317535536,-0.14070816326530608,-0.18143947368421048,0.07894736842105263,13.789399999999997
high_dispersion_momentum,50,1500,-13.12565,422,98,76,-0.031103436018957348,-0.13393520408163265,-0.17270592105263158,0.13157894736842105,13.12565
high_dispersion_momentum,50,2000,-12.395499999999998,422,98,76,-0.029373222748815164,-0.126484693877551,-0.16309868421052628,0.14473684210526316,12.395499999999998
high_dispersion_momentum,50,3000,-18.1195,422,97,75,-0.04293720379146919,-0.18679896907216492,-0.24159333333333333,0.16,18.1195
high_dispersion_momentum,50,4000,-16.210649999999998,422,95,73,-0.0384138625592417,-0.17063842105263155,-0.22206369863013695,0.1917808219178082,16.210649999999998
high_dispersion_momentum,50,5000,-15.016799999999996,422,95,73,-0.03558483412322274,-0.1580715789473684,-0.20570958904109585,0.1780821917808219,15.016799999999996
high_dispersion_momentum,50,7500,-11.555299999999999,422,88,66,-0.027382227488151657,-0.13131022727272726,-0.175080303030303,0.18181818181818182,11.555299999999999
high_dispersion_momentum,50,10000,-12.793400000000002,422,86,64,-0.030316113744075834,-0.14876046511627908,-0.19989687500000003,0.203125,12.793400000000002
high_dispersion_momentum,100,500,-12.805700000000002,422,103,70,-0.030345260663507113,-0.12432718446601944,-0.18293857142857145,0.05714285714285714,12.805700000000002
high_dispersion_momentum,100,750,-12.664649999999998,422,103,70,-0.030011018957345967,-0.12295776699029125,-0.1809235714285714,0.05714285714285714,12.664649999999998
high_dispersion_momentum,100,1000,-12.154499999999995,422,103,70,-0.02880213270142179,-0.11800485436893199,-0.17363571428571423,0.07142857142857142,12.154499999999995
high_dispersion_momentum,100,1500,-11.343400000000003,422,103,70,-0.026880094786729865,-0.11013009708737867,-0.16204857142857146,0.12857142857142856,11.343400000000003
high_dispersion_momentum,100,2000,-10.42185,422,103,70,-0.024696327014218006,-0.10118300970873785,-0.14888357142857142,0.17142857142857143,10.42185
high_dispersion_momentum,100,3000,-14.997850000000003,422,102,69,-0.03553992890995261,-0.14703774509803924,-0.21736014492753628,0.2028985507246377,14.997850000000003
high_dispersion_momentum,100,4000,-12.886800000000003,422,100,67,-0.030537440758293847,-0.12886800000000004,-0.19234029850746273,0.19402985074626866,12.886800000000003
high_dispersion_momentum,100,5000,-12.6258,422,100,67,-0.029918957345971563,-0.126258,-0.188444776119403,0.19402985074626866,12.6258
high_dispersion_momentum,100,7500,-10.7565,422,93,60,-0.025489336492890997,-0.11566129032258066,-0.17927500000000002,0.21666666666666667,10.7565
high_dispersion_momentum,100,10000,-10.0701,422,92,59,-0.023862796208530806,-0.10945760869565217,-0.17067966101694915,0.2033898305084746,10.0701
high_dispersion_momentum,250,500,-12.795049999999998,422,99,65,-0.03032002369668246,-0.12924292929292927,-0.19684692307692306,0.015384615384615385,12.795049999999998
high_dispersion_momentum,250,750,-12.765199999999998,422,99,65,-0.030249289099526063,-0.12894141414141413,-0.1963876923076923,0.015384615384615385,12.765199999999998
high_dispersion_momentum,250,1000,-12.05905,422,99,65,-0.028575947867298578,-0.12180858585858585,-0.18552384615384615,0.03076923076923077,12.05905
high_dispersion_momentum,250,1500,-11.1398,422,99,65,-0.026397630331753554,-0.11252323232323232,-0.17138153846153845,0.09230769230769231,11.1398
high_dispersion_momentum,250,2000,-9.968,422,99,65,-0.02362085308056872,-0.10068686868686869,-0.15335384615384615,0.1076923076923077,9.968
high_dispersion_momentum,250,3000,-15.19175,422,98,64,-0.03599940758293839,-0.15501785714285715,-0.23737109375,0.140625,15.19175
high_dispersion_momentum,250,4000,-13.22685,422,96,62,-0.03134324644549763,-0.1377796875,-0.21333629032258067,0.16129032258064516,13.22685
high_dispersion_momentum,250,5000,-12.915749999999997,422,96,62,-0.03060604265402843,-0.13453906249999997,-0.20831854838709674,0.14516129032258066,12.915749999999997
high_dispersion_momentum,250,7500,-10.648900000000001,422,89,55,-0.025234360189573462,-0.11965056179775282,-0.19361636363636367,0.14545454545454545,10.648900000000001
high_dispersion_momentum,250,10000,-10.469100000000005,422,88,54,-0.02480829383886257,-0.1189670454545455,-0.1938722222222223,0.16666666666666666,10.469100000000005
high_dispersion_reversal,5,500,-29.345180000000003,422,92,92,-0.06953834123222749,-0.318969347826087,-0.318969347826087,0.021739130434782608,29.818680000000004
high_dispersion_reversal,5,750,-28.741149999999998,422,92,92,-0.068106990521327,-0.31240380434782605,-0.31240380434782605,0.03260869565217391,29.407649999999997
high_dispersion_reversal,5,1000,-29.1272,422,92,92,-0.06902180094786729,-0.3166,-0.3166,0.03260869565217391,29.6007
high_dispersion_reversal,5,1500,-25.842650000000003,422,89,89,-0.06123850710900475,-0.2903668539325843,-0.2903668539325843,0.0449438202247191,26.219850000000005
high_dispersion_reversal,5,2000,-24.170799999999996,422,84,84,-0.057276777251184824,-0.28774761904761903,-0.28774761904761903,0.05952380952380952,24.644299999999998
high_dispersion_reversal,5,3000,-19.1333,422,82,82,-0.045339573459715635,-0.23333292682926826,-0.23333292682926826,0.06097560975609756,19.4144
high_dispersion_reversal,5,4000,-18.266550000000006,422,80,80,-0.043285663507109017,-0.22833187500000007,-0.22833187500000007,0.1125,18.643750000000008
high_dispersion_reversal,5,5000,-21.6515248,422,80,80,-0.051306930805687205,-0.27064406,-0.27064406,0.075,22.076774800000003
high_dispersion_reversal,5,7500,-21.433049999999998,422,73,73,-0.050789218009478665,-0.2936034246575342,-0.2936034246575342,0.1506849315068493,22.1312
high_dispersion_reversal,5,10000,-22.42404999999999,422,71,71,-0.053137559241706135,-0.31583169014084495,-0.31583169014084495,0.1267605633802817,23.193099999999994
high_dispersion_reversal,10,500,-28.849729999999997,422,92,92,-0.06836428909952606,-0.3135840217391304,-0.3135840217391304,0.021739130434782608,29.32323
high_dispersion_reversal,10,750,-28.245699999999992,422,92,92,-0.06693293838862557,-0.3070184782608695,-0.3070184782608695,0.03260869565217391,28.91219999999999
high_dispersion_reversal,10,1000,-28.631749999999997,422,92,92,-0.06784774881516586,-0.3112146739130434,-0.3112146739130434,0.03260869565217391,29.105249999999998
high_dispersion_reversal,10,1500,-25.39555,422,89,89,-0.06017902843601896,-0.2853432584269663,-0.2853432584269663,0.056179775280898875,25.772750000000002
high_dispersion_reversal,10,2000,-23.723699999999997,422,84,84,-0.05621729857819904,-0.282425,-0.282425,0.07142857142857142,24.1972
high_dispersion_reversal,10,3000,-18.686200000000003,422,82,82,-0.04428009478672987,-0.22788048780487807,-0.22788048780487807,0.06097560975609756,18.967300000000005
high_dispersion_reversal,10,4000,-17.819450000000007,422,80,80,-0.042226184834123236,-0.2227431250000001,-0.2227431250000001,0.1125,18.19665000000001
high_dispersion_reversal,10,5000,-21.2044248,422,80,80,-0.050247452132701424,-0.26505531000000004,-0.26505531000000004,0.075,21.629674800000004
high_dispersion_reversal,10,7500,-20.985949999999995,422,73,73,-0.04972973933649288,-0.2874787671232876,-0.2874787671232876,0.1506849315068493,21.684099999999997
high_dispersion_reversal,10,10000,-21.976949999999988,422,71,71,-0.05207808056872035,-0.3095345070422533,-0.3095345070422533,0.1267605633802817,22.74599999999999
high_dispersion_reversal,25,500,-27.882429999999996,422,92,92,-0.06607210900473932,-0.3030698913043478,-0.3030698913043478,0.021739130434782608,28.355929999999997
high_dispersion_reversal,25,750,-27.27839999999999,422,92,92,-0.06464075829383883,-0.29650434782608687,-0.29650434782608687,0.03260869565217391,27.94489999999999
high_dispersion_reversal,25,1000,-27.664449999999995,422,92,92,-0.06555556872037914,-0.3007005434782608,-0.3007005434782608,0.03260869565217391,28.137949999999996
high_dispersion_reversal,25,1500,-24.428249999999995,422,89,89,-0.057886848341232214,-0.27447471910112353,-0.27447471910112353,0.056179775280898875,24.805449999999997
high_dispersion_reversal,25,2000,-22.858,422,84,84,-0.05416587677725119,-0.27211904761904765,-0.27211904761904765,0.07142857142857142,23.331500000000002
high_dispersion_reversal,25,3000,-17.9708,422,82,82,-0.04258483412322275,-0.21915609756097562,-0.21915609756097562,0.06097560975609756,18.251900000000003
high_dispersion_reversal,25,4000,-17.104050000000008,422,80,80,-0.040530924170616135,-0.2138006250000001,-0.2138006250000001,0.1125,17.48125000000001
high_dispersion_reversal,25,5000,-20.4890248,422,80,80,-0.04855219146919431,-0.25611280999999997,-0.25611280999999997,0.075,20.9142748
high_dispersion_reversal,25,7500,-20.270549999999997,422,73,73,-0.04803447867298578,-0.27767876712328765,-0.27767876712328765,0.1506849315068493,20.9687
high_dispersion_reversal,25,10000,-21.26154999999999,422,71,71,-0.05038281990521325,-0.2994584507042252,-0.2994584507042252,0.1267605633802817,22.030599999999993
high_dispersion_reversal,50,500,-27.219879999999996,422,92,89,-0.06450208530805686,-0.2958682608695652,-0.3058413483146067,0.0,27.219879999999996
high_dispersion_reversal,50,750,-26.808849999999993,422,92,89,-0.06352808056872036,-0.2914005434782608,-0.3012230337078651,0.011235955056179775,26.819999999999993
high_dispersion_reversal,50,1000,-27.0019,422,92,89,-0.06398554502369667,-0.29349891304347825,-0.30339213483146066,0.02247191011235955,27.06595
high_dispersion_reversal,50,1500,-23.6694,422,89,86,-0.05608862559241706,-0.26594831460674156,-0.2752255813953488,0.05813953488372093,23.6694
high_dispersion_reversal,50,2000,-22.655800000000003,422,84,81,-0.053686729857819915,-0.2697119047619048,-0.27970123456790125,0.06172839506172839,22.719850000000005
high_dispersion_reversal,50,3000,-17.626450000000006,422,82,79,-0.041768838862559256,-0.21495670731707323,-0.22311962025316462,0.05063291139240506,17.626450000000006
high_dispersion_reversal,50,4000,-16.85580000000001,422,80,77,-0.03994265402843604,-0.21069750000000012,-0.21890649350649363,0.09090909090909091,16.939550000000008
high_dispersion_reversal,50,5000,-20.240774800000008,422,80,77,-0.047963921327014235,-0.2530096850000001,-0.2628672051948053,0.05194805194805195,20.43037480000001
high_dispersion_reversal,50,7500,-19.9757,422,73,70,-0.047335781990521325,-0.2736397260273973,-0.2853671428571429,0.12857142857142856,20.4382
high_dispersion_reversal,50,10000,-20.870599999999992,422,71,68,-0.04945639810426539,-0.29395211267605625,-0.306920588235294,0.10294117647058823,21.500099999999993
high_dispersion_reversal,100,500,-24.402429999999992,422,92,89,-0.057825663507108986,-0.265243804347826,-0.27418460674157297,0.0,24.402429999999992
high_dispersion_reversal,100,750,-24.090699999999988,422,92,89,-0.05708696682464452,-0.2618554347826086,-0.27068202247191,0.011235955056179775,24.19679999999999
high_dispersion_reversal,100,1000,-23.790049999999994,422,92,89,-0.0563745260663507,-0.2585874999999999,-0.2673039325842696,0.02247191011235955,23.949049999999993
high_dispersion_reversal,100,1500,-21.089449999999996,422,89,86,-0.04997499999999999,-0.2369601123595505,-0.24522616279069762,0.05813953488372093,21.142699999999994
high_dispersion_reversal,100,2000,-20.53175000000001,422,84,81,-0.04865343601895737,-0.24442559523809534,-0.25347839506172853,0.06172839506172839,20.69075000000001
high_dispersion_reversal,100,3000,-16.04710000000001,422,82,79,-0.03802630331753557,-0.19569634146341477,-0.20312784810126597,0.06329113924050633,16.30240000000001
high_dispersion_reversal,100,4000,-15.376200000000011,422,80,77,-0.036436492890995285,-0.19220250000000014,-0.19969090909090925,0.1038961038961039,15.78980000000001
high_dispersion_reversal,100,5000,-18.46282480000001,422,80,77,-0.043750769668246474,-0.23078531000000013,-0.2397769454545456,0.07792207792207792,18.98227480000001
high_dispersion_reversal,100,7500,-18.2939,422,73,70,-0.04335047393364929,-0.25060136986301373,-0.26134142857142856,0.12857142857142856,19.08625
high_dispersion_reversal,100,10000,-19.479749999999996,422,71,68,-0.046160545023696674,-0.27436267605633796,-0.28646691176470584,0.1323529411764706,20.439099999999996
high_dispersion_reversal,250,500,-18.557930000000006,422,92,87,-0.04397613744075831,-0.20171663043478266,-0.21330954022988513,0.0,18.557930000000006
high_dispersion_reversal,250,750,-18.146900000000002,422,92,87,-0.04300213270142181,-0.19724891304347827,-0.2085850574712644,0.022988505747126436,18.253000000000004
high_dispersion_reversal,250,1000,-18.33995000000001,422,92,87,-0.043459597156398126,-0.19934728260869575,-0.21080402298850584,0.022988505747126436,18.498950000000008
high_dispersion_reversal,250,1500,-16.316700000000008,422,89,84,-0.03866516587677727,-0.18333370786516862,-0.19424642857142865,0.047619047619047616,16.369950000000006
high_dispersion_reversal,250,2000,-16.64410000000001,422,84,79,-0.039440995260663525,-0.19814404761904772,-0.21068481012658238,0.0759493670886076,16.803100000000008
high_dispersion_reversal,250,3000,-11.77900000000001,422,82,77,-0.02791232227488154,-0.14364634146341476,-0.15297402597402612,0.12987012987012986,12.034300000000009
high_dispersion_reversal,250,4000,-11.00835000000001,422,80,75,-0.026086137440758318,-0.13760437500000014,-0.14677800000000013,0.16,11.42195000000001
high_dispersion_reversal,250,5000,-14.34652480000001,422,80,75,-0.03399650426540287,-0.1793315600000001,-0.19128699733333346,0.12,14.865974800000009
high_dispersion_reversal,250,7500,-14.106950000000001,422,73,68,-0.033428791469194315,-0.1932458904109589,-0.20745514705882354,0.16176470588235295,14.899299999999998
high_dispersion_reversal,250,10000,-14.523500000000002,422,71,66,-0.03441587677725119,-0.20455633802816905,-0.22005303030303033,0.13636363636363635,15.482850000000001
top_quartile_dispersion_momentum,5,500,-5.170150000000003,205,50,46,-0.02522024390243904,-0.10340300000000006,-0.11239456521739137,0.08695652173913043,5.170150000000003
top_quartile_dispersion_momentum,5,750,-4.635250000000002,205,50,46,-0.022610975609756105,-0.09270500000000004,-0.10076630434782613,0.10869565217391304,4.635250000000002
top_quartile_dispersion_momentum,5,1000,-4.378400000000002,205,50,46,-0.021358048780487814,-0.08756800000000003,-0.09518260869565222,0.13043478260869565,4.378400000000002
top_quartile_dispersion_momentum,5,1500,-4.6147,205,50,46,-0.022510731707317072,-0.092294,-0.1003195652173913,0.10869565217391304,4.6147
top_quartile_dispersion_momentum,5,2000,-5.503550000000002,205,48,44,-0.02684658536585367,-0.11465729166666672,-0.12508068181818188,0.06818181818181818,5.503550000000002
top_quartile_dispersion_momentum,5,3000,-5.739950000000006,205,46,42,-0.027999756097561,-0.12478152173913055,-0.13666547619047634,0.07142857142857142,5.739950000000006
top_quartile_dispersion_momentum,5,4000,-4.994100000000004,205,44,40,-0.024361463414634167,-0.11350227272727281,-0.1248525000000001,0.15,4.994100000000004
top_quartile_dispersion_momentum,5,5000,-4.395050000000003,205,44,40,-0.02143926829268294,-0.09988750000000007,-0.10987625000000008,0.1,4.395050000000003
top_quartile_dispersion_momentum,5,7500,-3.8091500000000025,205,42,38,-0.018581219512195133,-0.09069404761904767,-0.10024078947368427,0.13157894736842105,3.9883000000000024
top_quartile_dispersion_momentum,5,10000,-0.5920000000000014,205,41,37,-0.002887804878048787,-0.014439024390243936,-0.01600000000000004,0.21621621621621623,2.824449999999999
top_quartile_dispersion_momentum,10,500,-4.675050000000003,205,50,44,-0.022805121951219528,-0.09350100000000007,-0.10625113636363644,0.09090909090909091,4.675050000000003
top_quartile_dispersion_momentum,10,750,-4.296750000000001,205,50,44,-0.02095975609756098,-0.08593500000000003,-0.09765340909090912,0.09090909090909091,4.296750000000001
top_quartile_dispersion_momentum,10,1000,-3.841000000000002,205,50,44,-0.018736585365853667,-0.07682000000000004,-0.08729545454545459,0.11363636363636363,3.841000000000002
top_quartile_dispersion_momentum,10,1500,-3.419450000000001,205,50,44,-0.01668024390243903,-0.06838900000000002,-0.07771477272727276,0.11363636363636363,3.419450000000001
top_quartile_dispersion_momentum,10,2000,-4.407300000000002,205,48,42,-0.021499024390243912,-0.09181875000000005,-0.10493571428571433,0.07142857142857142,4.407300000000002
top_quartile_dispersion_momentum,10,3000,-5.064250000000005,205,47,41,-0.02470365853658539,-0.1077500000000001,-0.12351829268292695,0.07317073170731707,5.064250000000005
top_quartile_dispersion_momentum,10,4000,-4.119800000000003,205,45,39,-0.020096585365853674,-0.09155111111111118,-0.10563589743589752,0.15384615384615385,4.119800000000003
top_quartile_dispersion_momentum,10,5000,-3.619900000000003,205,45,39,-0.01765804878048782,-0.08044222222222229,-0.0928179487179488,0.10256410256410256,3.619900000000003
top_quartile_dispersion_momentum,10,7500,-3.1833000000000027,205,43,37,-0.015528292682926843,-0.07403023255813959,-0.08603513513513521,0.13513513513513514,3.3624500000000026
top_quartile_dispersion_momentum,10,10000,-0.5695000000000014,205,42,36,-0.002778048780487812,-0.013559523809523844,-0.015819444444444483,0.19444444444444445,2.772199999999999
top_quartile_dispersion_momentum,25,500,-4.787150000000004,205,50,42,-0.023351951219512213,-0.09574300000000008,-0.113979761904762,0.023809523809523808,4.787150000000004
top_quartile_dispersion_momentum,25,750,-4.808600000000003,205,50,42,-0.023456585365853672,-0.09617200000000006,-0.11449047619047625,0.07142857142857142,4.808600000000003
top_quartile_dispersion_momentum,25,1000,-4.601850000000003,205,50,42,-0.022448048780487822,-0.09203700000000006,-0.10956785714285722,0.09523809523809523,4.601850000000003
top_quartile_dispersion_momentum,25,1500,-3.934750000000002,205,50,42,-0.0191939024390244,-0.07869500000000004,-0.09368452380952386,0.11904761904761904,3.934750000000002
top_quartile_dispersion_momentum,25,2000,-4.239600000000003,205,50,42,-0.02068097560975611,-0.08479200000000006,-0.10094285714285721,0.11904761904761904,4.239600000000003
top_quartile_dispersion_momentum,25,3000,-4.895700000000003,205,49,41,-0.023881463414634162,-0.09991224489795925,-0.11940731707317082,0.12195121951219512,5.033400000000004
top_quartile_dispersion_momentum,25,4000,-4.348450000000003,205,47,39,-0.02121195121951221,-0.09252021276595751,-0.11149871794871803,0.1282051282051282,4.662900000000004
top_quartile_dispersion_momentum,25,5000,-3.6003500000000033,205,47,39,-0.017562682926829283,-0.07660319148936177,-0.09231666666666676,0.1282051282051282,3.834750000000003
top_quartile_dispersion_momentum,25,7500,-3.213350000000003,205,45,37,-0.0156748780487805,-0.07140777777777783,-0.08684729729729737,0.16216216216216217,3.808200000000003
top_quartile_dispersion_momentum,25,10000,-0.599550000000002,205,44,36,-0.0029246341463414734,-0.01362613636363641,-0.016654166666666723,0.19444444444444445,2.940050000000001
top_quartile_dispersion_momentum,50,500,-5.025100000000004,205,50,41,-0.024512682926829288,-0.10050200000000008,-0.12256341463414643,0.024390243902439025,5.025100000000004
top_quartile_dispersion_momentum,50,750,-5.146550000000002,205,50,41,-0.025105121951219524,-0.10293100000000005,-0.1255256097560976,0.024390243902439025,5.146550000000002
top_quartile_dispersion_momentum,50,1000,-4.939800000000003,205,50,41,-0.02409658536585367,-0.09879600000000005,-0.12048292682926835,0.04878048780487805,4.939800000000003
top_quartile_dispersion_momentum,50,1500,-4.272700000000002,205,50,41,-0.020842439024390255,-0.08545400000000004,-0.10421219512195128,0.0975609756097561,4.272700000000002
top_quartile_dispersion_momentum,50,2000,-4.1792000000000025,205,50,41,-0.020386341463414646,-0.08358400000000005,-0.10193170731707323,0.0975609756097561,4.1792000000000025
top_quartile_dispersion_momentum,50,3000,-4.441450000000005,205,49,40,-0.021665609756097586,-0.09064183673469398,-0.11103625000000013,0.1,4.441450000000005
top_quartile_dispersion_momentum,50,4000,-4.090600000000004,205,47,38,-0.019954146341463433,-0.08703404255319157,-0.10764736842105273,0.15789473684210525,4.090600000000004
top_quartile_dispersion_momentum,50,5000,-3.7385500000000027,205,47,38,-0.018236829268292697,-0.07954361702127666,-0.09838289473684218,0.13157894736842105,3.7385500000000027
top_quartile_dispersion_momentum,50,7500,-3.1529500000000024,205,45,36,-0.015380243902439037,-0.0700655555555556,-0.0875819444444445,0.1111111111111111,3.3850500000000023
top_quartile_dispersion_momentum,50,10000,-0.6880000000000024,205,44,35,-0.0033560975609756216,-0.01563636363636369,-0.019657142857142925,0.2,2.665750000000002
top_quartile_dispersion_momentum,100,500,-4.526900000000004,205,54,39,-0.022082439024390263,-0.08383148148148155,-0.11607435897435907,0.02564102564102564,4.526900000000004
top_quartile_dispersion_momentum,100,750,-4.548350000000002,205,54,39,-0.022187073170731715,-0.08422870370370374,-0.11662435897435902,0.02564102564102564,4.548350000000002
top_quartile_dispersion_momentum,100,1000,-4.142700000000002,205,54,39,-0.02020829268292684,-0.07671666666666671,-0.10622307692307698,0.05128205128205128,4.142700000000002
top_quartile_dispersion_momentum,100,1500,-3.3766000000000007,205,54,39,-0.016471219512195125,-0.06252962962962964,-0.0865794871794872,0.10256410256410256,3.3766000000000007
top_quartile_dispersion_momentum,100,2000,-2.983750000000002,205,54,39,-0.014554878048780497,-0.05525462962962967,-0.0765064102564103,0.15384615384615385,2.983750000000002
top_quartile_dispersion_momentum,100,3000,-3.001200000000003,205,53,38,-0.014640000000000014,-0.05662641509433968,-0.07897894736842113,0.15789473684210525,3.001200000000003
top_quartile_dispersion_momentum,100,4000,-2.6481500000000033,205,51,36,-0.012917804878048797,-0.05192450980392163,-0.07355972222222232,0.16666666666666666,2.6997000000000044
top_quartile_dispersion_momentum,100,5000,-2.7913000000000014,205,51,36,-0.013616097560975617,-0.054731372549019636,-0.07753611111111115,0.16666666666666666,2.7913000000000014
top_quartile_dispersion_momentum,100,7500,-2.1564000000000005,205,49,34,-0.010519024390243905,-0.044008163265306134,-0.06342352941176473,0.17647058823529413,2.5398500000000013
top_quartile_dispersion_momentum,100,10000,-0.44365000000000226,205,48,33,-0.0021641463414634257,-0.00924270833333338,-0.013443939393939463,0.18181818181818182,2.572750000000002
top_quartile_dispersion_momentum,250,500,-3.8477000000000032,205,52,37,-0.018769268292682943,-0.07399423076923083,-0.10399189189189198,0.0,3.8477000000000032
top_quartile_dispersion_momentum,250,750,-3.869150000000001,205,52,37,-0.018873902439024395,-0.0744067307692308,-0.10457162162162166,0.0,3.869150000000001
top_quartile_dispersion_momentum,250,1000,-3.4635000000000025,205,52,37,-0.016895121951219526,-0.06660576923076927,-0.09360810810810817,0.02702702702702703,3.4635000000000025
